objective,metric,lambda_l1,lambda_l2,learning_rate,max_depth,min_data_in_leaf,n_estimators,auc_train,f1_train,auc_test,f1_test
binary,auc,0.0,0.0,0.5,50,10,100,0.8635959892280499,0.7195148227926191,0.6269121767323201,0.561641721941904
binary,auc,0.0,0.0,0.5,50,20,10,0.7391165091463039,0.6331279329254319,0.658907030206951,0.5861416187207384
binary,auc,0.0,0.0,0.5,50,20,20,0.772050984877055,0.6522475255760575,0.651923401565158,0.5791593512114868
binary,auc,0.0,0.0,0.5,50,20,50,0.8194625393751097,0.6835835108312752,0.6381339051035025,0.570414584562227
binary,auc,0.0,0.0,0.5,50,20,100,0.8545393556869811,0.7108583097139155,0.6304199689978928,0.5592728391758564
binary,auc,0.0,0.0,0.5,50,50,10,0.7349706962162683,0.6316051278003877,0.6606484525204296,0.5914069359138678
binary,auc,0.0,0.0,0.5,50,50,20,0.7648058958776485,0.647654260936911,0.653887573705623,0.585044513847679
binary,auc,0.0,0.0,0.5,50,50,50,0.8086508393779784,0.6765960750736607,0.6413360582658391,0.5749400285979022
binary,auc,0.0,0.0,0.5,50,50,100,0.8413525664721068,0.6996444913861993,0.6316941342824197,0.5653552518824475
binary,auc,0.0,0.0,0.5,50,100,10,0.7299576533786981,0.6284572722182408,0.6666590655497336,0.5938675705663153
binary,auc,0.0,0.0,0.5,50,100,20,0.7569496316059833,0.6440954546246134,0.6605223848015741,0.587823905310955
binary,auc,0.0,0.0,0.5,50,100,50,0.7986766510976736,0.6701790740300605,0.6469329906423765,0.5755282087135195
binary,auc,0.0,0.0,0.5,50,100,100,0.8303615218463837,0.6930697715673344,0.6386695268331918,0.5715195996143193
binary,auc,0.0,0.0,1.0,2,10,10,0.6824340977524663,0.6001084276426779,0.6595988370041183,0.5885416055044398
binary,auc,0.0,0.0,1.0,2,10,20,0.6910906325707331,0.6038198057643359,0.6614278210512667,0.5892853659043625
binary,auc,0.0,0.0,1.0,2,10,50,0.7063312098955293,0.6126899500285404,0.6567823832571817,0.5858128968536208
binary,auc,0.0,0.0,1.0,2,10,100,0.7180455416267802,0.6202541671161752,0.6527742247404275,0.5836533940699327
binary,auc,0.0,0.0,1.0,2,20,10,0.6824304019825216,0.599923993616331,0.6580063379720004,0.5878510920652206
binary,auc,0.0,0.0,1.0,2,20,20,0.6910554448630254,0.6034206942540906,0.6605885758740379,0.5876995262509775
binary,auc,0.0,0.0,1.0,2,20,50,0.7064022260322287,0.6132015448380371,0.6575123498898079,0.5855412830062722
binary,auc,0.0,0.0,1.0,2,20,100,0.7172265668502634,0.619710138970682,0.654914891646659,0.5817853818179085
binary,auc,0.0,0.0,1.0,2,50,10,0.6811556979721632,0.5991286565432898,0.6594707502237085,0.588662909474703
binary,auc,0.0,0.0,1.0,2,50,20,0.691846216563281,0.6023043129091191,0.6625077275854471,0.5898376469150296
binary,auc,0.0,0.0,1.0,2,50,50,0.7045905087618705,0.6110611017211561,0.6599696525274689,0.5875662186775233
binary,auc,0.0,0.0,1.0,2,50,100,0.7141220244265692,0.6179116622220563,0.6551774797850336,0.5862679478532741
binary,auc,0.0,0.0,1.0,2,100,10,0.6822418872503349,0.6005248385643202,0.6583372188258032,0.588049403643377
binary,auc,0.0,0.0,1.0,2,100,20,0.6909953920465816,0.6046338760545237,0.6612190394320523,0.592744423378218
binary,auc,0.0,0.0,1.0,2,100,50,0.7040852339789874,0.6121919275684012,0.6589702517416292,0.5896904381821894
binary,auc,0.0,0.0,1.0,2,100,100,0.714328089475155,0.6185777766531547,0.656025579119412,0.5829739287893795
binary,auc,0.0,0.0,1.0,5,10,10,0.7354212274084819,0.629436685123383,0.6527461955148123,0.580632856416695
binary,auc,0.0,0.0,1.0,5,10,20,0.764442347198612,0.6472716031272935,0.6460199665512275,0.5764415145872747
binary,auc,0.0,0.0,1.0,5,10,50,0.8105238202046671,0.6801823272059478,0.635843482538134,0.5699812322760709
binary,auc,0.0,0.0,1.0,5,10,100,0.8475803753837767,0.7069209183810957,0.6240936399202744,0.5567332649529552
binary,auc,0.0,0.0,1.0,5,20,10,0.7315617611271789,0.6250051876745568,0.6485755134890493,0.5768719117877326
binary,auc,0.0,0.0,1.0,5,20,20,0.7578555351773448,0.6441433709436585,0.6447264955134239,0.5742000538307792
binary,auc,0.0,0.0,1.0,5,20,50,0.7951305750423249,0.6717308625473374,0.6358125792491319,0.5634299600649068
binary,auc,0.0,0.0,1.0,5,20,100,0.8304802917798554,0.6908123085378938,0.6253211629393863,0.5597870012374897
binary,auc,0.0,0.0,1.0,5,50,10,0.7254812942482247,0.6241309771652319,0.6530730397155247,0.5818486681782012
binary,auc,0.0,0.0,1.0,5,50,20,0.7490289477217528,0.6386107474847313,0.649097895792388,0.5767668011917273
binary,auc,0.0,0.0,1.0,5,50,50,0.7871665595373275,0.6632208743649629,0.6361220860040981,0.5684451109084576
binary,auc,0.0,0.0,1.0,5,50,100,0.8202287088953065,0.6852424665057573,0.6300381934261097,0.5606184186008081
binary,auc,0.0,0.0,1.0,5,100,10,0.719691352819576,0.6219158122535751,0.6547037126087422,0.5836453269600695
binary,auc,0.0,0.0,1.0,5,100,20,0.7417720594754568,0.6355735384516021,0.6464436726220052,0.5759389619749182
binary,auc,0.0,0.0,1.0,5,100,50,0.7783571063729321,0.6587807508348177,0.6375579198897489,0.571012118807671
binary,auc,0.0,0.0,1.0,5,100,100,0.8086334274366735,0.678006241909069,0.6316409357623928,0.5655283161263788
binary,auc,0.0,0.0,1.0,10,10,10,0.7561727242731938,0.6430599594939014,0.6463864697719802,0.5765960793009475
binary,auc,0.0,0.0,1.0,10,10,20,0.7930910602992158,0.6668885629944096,0.6329194655370235,0.5658433696655233
binary,auc,0.0,0.0,1.0,10,10,50,0.8482823665438232,0.7070100760702274,0.6166268653048664,0.5468067671492277
binary,auc,0.0,0.0,1.0,10,10,100,0.8839137602089379,0.737903169261044,0.611445657885298,0.5395985895215568
binary,auc,0.0,0.0,1.0,10,20,10,0.754426357998805,0.6396988818770133,0.6487163869505822,0.5747501995566513
binary,auc,0.0,0.0,1.0,10,20,20,0.7883354817668877,0.6649466408517086,0.6367658503871301,0.5656966777829574
binary,auc,0.0,0.0,1.0,10,20,50,0.8387655257340633,0.6996493495675905,0.6205138286359143,0.5519985633228391
binary,auc,0.0,0.0,1.0,10,20,100,0.874834422579197,0.7293922233660114,0.6131121373901972,0.5432931852469997
binary,auc,0.0,0.0,1.0,10,50,10,0.7492129707349983,0.6397623047968563,0.6474382843822059,0.5756324879883546
binary,auc,0.0,0.0,1.0,10,50,20,0.7814817716653115,0.6620537752555932,0.636919009135872,0.5647422594638192
binary,auc,0.0,0.0,1.0,10,50,50,0.8267221725993891,0.6926491009628375,0.6255972321782268,0.5508047878903434
binary,auc,0.0,0.0,1.0,10,50,100,0.8616110056952776,0.7196112998050639,0.6139691524889016,0.5423400858468396
binary,auc,0.0,0.0,1.0,10,100,10,0.7423837779902059,0.636489592181326,0.649978984241629,0.5808599313678807
binary,auc,0.0,0.0,1.0,10,100,20,0.7718286818235969,0.6510001766713714,0.6394090576991158,0.5679497215114523
binary,auc,0.0,0.0,1.0,10,100,50,0.8161433091391417,0.6826755534174792,0.6280978199147315,0.5588074046964667
binary,auc,0.0,0.0,1.0,10,100,100,0.8498977649256396,0.7101732045405913,0.6230016065782554,0.5544315120369118
binary,auc,0.0,0.0,1.0,20,10,10,0.7572708209254014,0.6447850235876805,0.6463836821920872,0.5743014142676984
binary,auc,0.0,0.0,1.0,20,10,20,0.7916527182164156,0.6681961603474873,0.6334103299953453,0.5686477241922997
binary,auc,0.0,0.0,1.0,20,10,50,0.8464016130918418,0.7063175487592627,0.6192415276368632,0.5511875290539544
binary,auc,0.0,0.0,1.0,20,10,100,0.8830296788488146,0.7372467199195919,0.6131375264893139,0.5442174018933886
binary,auc,0.0,0.0,1.0,20,20,10,0.7544703257439952,0.6409815994299177,0.64073982191029,0.5730719070288214
binary,auc,0.0,0.0,1.0,20,20,20,0.7885464769016824,0.6664477108268744,0.6345912834223869,0.5686855585720602
binary,auc,0.0,0.0,1.0,20,20,50,0.8390315416485485,0.6994892912038662,0.6217666769005784,0.546926024096123
binary,auc,0.0,0.0,1.0,20,20,100,0.8745328635132691,0.730313224347098,0.6138440119545413,0.5415932585251414
binary,auc,0.0,0.0,1.0,20,50,10,0.7495130993070603,0.6402528570664006,0.6443610330429834,0.5742525030592441
binary,auc,0.0,0.0,1.0,20,50,20,0.781390447052349,0.6608735424407954,0.6368585321395,0.5677078454323964
binary,auc,0.0,0.0,1.0,20,50,50,0.8277932404201133,0.6943305469671456,0.6262421492475908,0.5544964633052273
binary,auc,0.0,0.0,1.0,20,50,100,0.8624046388982505,0.7198126791624436,0.6184409410001496,0.544121939955172
binary,auc,0.0,0.0,1.0,20,100,10,0.7416063428017857,0.6352579458554941,0.6503818138921867,0.5789544368756897
binary,auc,0.0,0.0,1.0,20,100,20,0.7700725276758104,0.6518370166422246,0.642289433514815,0.570849521452407
binary,auc,0.0,0.0,1.0,20,100,50,0.8167924029331673,0.6852180557521032,0.6310808009523218,0.5653998839566392
binary,auc,0.0,0.0,1.0,20,100,100,0.85147401525897,0.7116117792591087,0.6243057078121731,0.5563797813078439
binary,auc,0.0,0.0,1.0,50,10,10,0.7572708209254014,0.6447850235876805,0.6463836821920872,0.5743014142676984
binary,auc,0.0,0.0,1.0,50,10,20,0.7916527182164156,0.6681961603474873,0.6334103299953453,0.5686477241922997
binary,auc,0.0,0.0,1.0,50,10,50,0.8464016130918418,0.7063175487592627,0.6192415276368632,0.5511875290539544
binary,auc,0.0,0.0,1.0,50,10,100,0.8830296788488146,0.7372467199195919,0.6131375264893139,0.5442174018933886
binary,auc,0.0,0.0,1.0,50,20,10,0.7544703257439952,0.6409815994299177,0.64073982191029,0.5730719070288214
binary,auc,0.0,0.0,1.0,50,20,20,0.7885464769016824,0.6664477108268744,0.6345912834223869,0.5686855585720602
binary,auc,0.0,0.0,1.0,50,20,50,0.8390315416485485,0.6994892912038662,0.6217666769005784,0.546926024096123
binary,auc,0.0,0.0,1.0,50,20,100,0.8745328635132691,0.730313224347098,0.6138440119545413,0.5415932585251414
binary,auc,0.0,0.0,1.0,50,50,10,0.7495130993070603,0.6402528570664006,0.6443610330429834,0.5742525030592441
binary,auc,0.0,0.0,1.0,50,50,20,0.781390447052349,0.6608735424407954,0.6368585321395,0.5677078454323964
binary,auc,0.0,0.0,1.0,50,50,50,0.8277932404201133,0.6943305469671456,0.6262421492475908,0.5544964633052273
binary,auc,0.0,0.0,1.0,50,50,100,0.8624046388982505,0.7198126791624436,0.6184409410001496,0.544121939955172
binary,auc,0.0,0.0,1.0,50,100,10,0.7416063428017857,0.6352579458554941,0.6503818138921867,0.5789544368756897
binary,auc,0.0,0.0,1.0,50,100,20,0.7700725276758104,0.6518370166422246,0.642289433514815,0.570849521452407
binary,auc,0.0,0.0,1.0,50,100,50,0.8167924029331673,0.6852180557521032,0.6310808009523218,0.5653998839566392
binary,auc,0.0,0.0,1.0,50,100,100,0.85147401525897,0.7116117792591087,0.6243057078121731,0.5563797813078439
binary,auc,0.0,0.1,0.1,2,10,10,0.6509188855067393,0.5752929412599114,0.6488659581433632,0.5747336317224881
binary,auc,0.0,0.1,0.1,2,10,20,0.6665101383755029,0.5900332723990293,0.6576787475748076,0.5900124127241364
binary,auc,0.0,0.1,0.1,2,10,50,0.682423738473006,0.5998812234391833,0.6672343009526388,0.5965277481850236
binary,auc,0.0,0.1,0.1,2,10,100,0.6913277618177457,0.6053992372185538,0.6707538833818517,0.5966493416424372
binary,auc,0.0,0.1,0.1,2,20,10,0.6509188855067393,0.5752929412599114,0.6488659581433632,0.5747336317224881
binary,auc,0.0,0.1,0.1,2,20,20,0.6664144438216093,0.5900332723990293,0.6577150902850615,0.5900124127241364
binary,auc,0.0,0.1,0.1,2,20,50,0.6822137154948269,0.6002364474744325,0.666962974394879,0.5969193114108994
binary,auc,0.0,0.1,0.1,2,20,100,0.6913140756689806,0.6051770254805041,0.6703099802109427,0.5964997578765692
binary,auc,0.0,0.1,0.1,2,50,10,0.6509188855067393,0.5752929412599114,0.6488659581433632,0.5747336317224881
binary,auc,0.0,0.1,0.1,2,50,20,0.6662810514131515,0.5900332723990293,0.6575168345346422,0.5900124127241364
binary,auc,0.0,0.1,0.1,2,50,50,0.6826642663313022,0.5993930688835812,0.6667424233021978,0.5968897822687462
binary,auc,0.0,0.1,0.1,2,50,100,0.6912211356176101,0.6062462708953537,0.6704401589829737,0.5959576314720137
binary,auc,0.0,0.1,0.1,2,100,10,0.6509798429737432,0.5751658975545916,0.6461582429637956,0.5746492504120754
binary,auc,0.0,0.1,0.1,2,100,20,0.6657933048541387,0.5895467058946259,0.6567043371783886,0.589630585313052
binary,auc,0.0,0.1,0.1,2,100,50,0.6812535046042173,0.6000089204071566,0.666544142545827,0.5973737806542644
binary,auc,0.0,0.1,0.1,2,100,100,0.6899414654517116,0.6062813798708073,0.669851519286114,0.5983668913761152
binary,auc,0.0,0.1,0.1,5,10,10,0.6762683667935893,0.5938937328745827,0.6561649848242789,0.584978405974786
binary,auc,0.0,0.1,0.1,5,10,20,0.6968578315124091,0.6072644019957613,0.6655965613427425,0.596390468088786
binary,auc,0.0,0.1,0.1,5,10,50,0.7238252229273483,0.6209493489085581,0.6688419262074445,0.597540796684284
binary,auc,0.0,0.1,0.1,5,10,100,0.745646105164533,0.6338308448570107,0.6664459226502885,0.5942537638087345
binary,auc,0.0,0.1,0.1,5,20,10,0.6764316401360396,0.5942841599605387,0.6558447977319203,0.5860866991025147
binary,auc,0.0,0.1,0.1,5,20,20,0.6957789148677369,0.6067477378293943,0.6655020356418538,0.5954778386256835
binary,auc,0.0,0.1,0.1,5,20,50,0.7224821211937638,0.6207844509024928,0.6704177756819162,0.5984695933810761
binary,auc,0.0,0.1,0.1,5,20,100,0.7443924328738153,0.6342928502991255,0.6674465472471708,0.595542390683259
binary,auc,0.0,0.1,0.1,5,50,10,0.6749197023704756,0.5936996311024901,0.6563219687056181,0.5843225521791265
binary,auc,0.0,0.1,0.1,5,50,20,0.6935096942002158,0.6064018497625697,0.6664005589061087,0.5954908384635897
binary,auc,0.0,0.1,0.1,5,50,50,0.7156154484596787,0.6163962277867318,0.6716475668469372,0.6004116450783118
binary,auc,0.0,0.1,0.1,5,50,100,0.7363433635672584,0.6295720214909944,0.6700105355111594,0.5963844143366864
binary,auc,0.0,0.1,0.1,5,100,10,0.6735994172037333,0.5935206383743886,0.6562432840653994,0.5869623655730654
binary,auc,0.0,0.1,0.1,5,100,20,0.6906130225379229,0.6045134941058437,0.6654102353215511,0.5957378114790518
binary,auc,0.0,0.1,0.1,5,100,50,0.7119657142729982,0.6170579344672538,0.6711049767966069,0.6005673788457805
binary,auc,0.0,0.1,0.1,5,100,100,0.7315363458361025,0.6277125153162272,0.6692971475247433,0.5998229743928952
binary,auc,0.0,0.1,0.1,10,10,10,0.6824405835144706,0.5992335460165106,0.6577673215184539,0.5864190682399943
binary,auc,0.0,0.1,0.1,10,10,20,0.7098217767105401,0.6161315975047327,0.6678519508796482,0.5965526610311671
binary,auc,0.0,0.1,0.1,10,10,50,0.7484776204515325,0.6351795468962358,0.6687595494349843,0.5976273119338962
binary,auc,0.0,0.1,0.1,10,10,100,0.7806890107596242,0.6542288248836537,0.6631337834626296,0.5923678036664953
binary,auc,0.0,0.1,0.1,10,20,10,0.6828075258090079,0.5992845667706411,0.6569777947783495,0.5865491486981588
binary,auc,0.0,0.1,0.1,10,20,20,0.7091069976365016,0.6165123767639963,0.6675365132488341,0.597626018914406
binary,auc,0.0,0.1,0.1,10,20,50,0.7461521341208622,0.6356443643463722,0.669693146188342,0.5994216631153174
binary,auc,0.0,0.1,0.1,10,20,100,0.7791603678130619,0.654485913513301,0.6634949788978315,0.5933090317307038
binary,auc,0.0,0.1,0.1,10,50,10,0.6824102959477116,0.5989667107637605,0.6584792978676077,0.5876412820328466
binary,auc,0.0,0.1,0.1,10,50,20,0.7048953189425652,0.6135151248810001,0.6675230232606099,0.5974532931084628
binary,auc,0.0,0.1,0.1,10,50,50,0.7397191552394728,0.6337296171513703,0.6726175410188627,0.5992436754199126
binary,auc,0.0,0.1,0.1,10,50,100,0.7692366363332152,0.6500894868798109,0.6653019902285173,0.59311568253091
binary,auc,0.0,0.1,0.1,10,100,10,0.6792755474096243,0.5966177789264848,0.6581068764421117,0.5868768838682616
binary,auc,0.0,0.1,0.1,10,100,20,0.7006205461806968,0.6119410923760412,0.6670262350077337,0.5998288636877408
binary,auc,0.0,0.1,0.1,10,100,50,0.7305783759183143,0.6282751641011878,0.6704556833466492,0.5993665870578795
binary,auc,0.0,0.1,0.1,10,100,100,0.7589668208898793,0.6454256205406025,0.6652590527747984,0.5924636348088086
binary,auc,0.0,0.1,0.1,20,10,10,0.6824488601734595,0.5992335460165106,0.6577554029404019,0.5863725432621382
binary,auc,0.0,0.1,0.1,20,10,20,0.7095988703947654,0.6156567005470256,0.6672935806498849,0.5973999123098462
binary,auc,0.0,0.1,0.1,20,10,50,0.7483433431628498,0.635253738851386,0.6680504535591751,0.5973272858772262
binary,auc,0.0,0.1,0.1,20,10,100,0.7804997031224481,0.654352833964864,0.6626438093648447,0.5888276488331509
binary,auc,0.0,0.1,0.1,20,20,10,0.6828162825223839,0.5992046115455673,0.6569432258863119,0.5865296689885239
binary,auc,0.0,0.1,0.1,20,20,20,0.7093974902526133,0.6164367954808335,0.6683831334219743,0.5987783753302166
binary,auc,0.0,0.1,0.1,20,20,50,0.7479578158951883,0.6366431287383177,0.6698239751976457,0.5978453000110071
binary,auc,0.0,0.1,0.1,20,20,100,0.7794377884974338,0.6552501306346765,0.6631129349602118,0.5908428308107
binary,auc,0.0,0.1,0.1,20,50,10,0.6823409176445129,0.5987575353113656,0.6586207979490576,0.587727954933284
binary,auc,0.0,0.1,0.1,20,50,20,0.7064710916222499,0.6157608648384741,0.6683141173677521,0.596776279387378
binary,auc,0.0,0.1,0.1,20,50,50,0.7422898135638066,0.6345713388757891,0.6707982166426149,0.5991589980463531
binary,auc,0.0,0.1,0.1,20,50,100,0.772365294734203,0.6530679158111149,0.6641478992442625,0.5921119091563752
binary,auc,0.0,0.1,0.1,20,100,10,0.6793068728073535,0.5966178988569368,0.6579507149033254,0.5868768838682616
binary,auc,0.0,0.1,0.1,20,100,20,0.7008468765436223,0.6113636264902209,0.6670011816858247,0.5989290972768214
binary,auc,0.0,0.1,0.1,20,100,50,0.7333718822003968,0.6302223452640782,0.670543293920227,0.5976615676392467
binary,auc,0.0,0.1,0.1,20,100,100,0.761643754314209,0.646118509962483,0.6658423190642418,0.5952504507182379
binary,auc,0.0,0.1,0.1,50,10,10,0.6824488601734595,0.5992335460165106,0.6577554029404019,0.5863725432621382
binary,auc,0.0,0.1,0.1,50,10,20,0.7095988703947654,0.6156567005470256,0.6672935806498849,0.5973999123098462
binary,auc,0.0,0.1,0.1,50,10,50,0.7483433431628498,0.635253738851386,0.6680504535591751,0.5973272858772262
binary,auc,0.0,0.1,0.1,50,10,100,0.7804997031224481,0.654352833964864,0.6626438093648447,0.5888276488331509
binary,auc,0.0,0.1,0.1,50,20,10,0.6828162825223839,0.5992046115455673,0.6569432258863119,0.5865296689885239
binary,auc,0.0,0.1,0.1,50,20,20,0.7093974902526133,0.6164367954808335,0.6683831334219743,0.5987783753302166
binary,auc,0.0,0.1,0.1,50,20,50,0.7479578158951883,0.6366431287383177,0.6698239751976457,0.5978453000110071
binary,auc,0.0,0.1,0.1,50,20,100,0.7794377884974338,0.6552501306346765,0.6631129349602118,0.5908428308107
binary,auc,0.0,0.1,0.1,50,50,10,0.6823409176445129,0.5987575353113656,0.6586207979490576,0.587727954933284
binary,auc,0.0,0.1,0.1,50,50,20,0.7064710916222499,0.6157608648384741,0.6683141173677521,0.596776279387378
binary,auc,0.0,0.1,0.1,50,50,50,0.7422898135638066,0.6345713388757891,0.6707982166426149,0.5991589980463531
binary,auc,0.0,0.1,0.1,50,50,100,0.772365294734203,0.6530679158111149,0.6641478992442625,0.5921119091563752
binary,auc,0.0,0.1,0.1,50,100,10,0.6793068728073535,0.5966178988569368,0.6579507149033254,0.5868768838682616
binary,auc,0.0,0.1,0.1,50,100,20,0.7008468765436223,0.6113636264902209,0.6670011816858247,0.5989290972768214
binary,auc,0.0,0.1,0.1,50,100,50,0.7333718822003968,0.6302223452640782,0.670543293920227,0.5976615676392467
binary,auc,0.0,0.1,0.1,50,100,100,0.761643754314209,0.646118509962483,0.6658423190642418,0.5952504507182379
binary,auc,0.0,0.1,0.2,2,10,10,0.6662731425651505,0.5895137519711579,0.6567775260747254,0.588418133900065
binary,auc,0.0,0.1,0.2,2,10,20,0.6784949625265785,0.597510821449368,0.6648424385545876,0.5939400855638565
binary,auc,0.0,0.1,0.2,2,10,50,0.6909961526292556,0.605230875204497,0.6702897819733944,0.597474552914505
binary,auc,0.0,0.1,0.2,2,10,100,0.6992201549320948,0.6102373099608692,0.6710771828752712,0.5973210020928437
binary,auc,0.0,0.1,0.2,2,20,10,0.666236087376714,0.5895706974806446,0.6569541015186829,0.588418133900065
binary,auc,0.0,0.1,0.2,2,20,20,0.6782168291663346,0.5971028842555417,0.6641472902312147,0.5931111748360905
binary,auc,0.0,0.1,0.2,2,20,50,0.6910256727957721,0.6054596820788629,0.6704455632261747,0.5966735528291
binary,auc,0.0,0.1,0.2,2,20,100,0.6987497457686427,0.6096653392780763,0.670876620518276,0.5964065999205034
binary,auc,0.0,0.1,0.2,2,50,10,0.666308916541625,0.5898418747295429,0.6565812058705193,0.5888815610215303
binary,auc,0.0,0.1,0.2,2,50,20,0.6788889281359866,0.5971689432360955,0.6645072745136233,0.5924420723852203
binary,auc,0.0,0.1,0.2,2,50,50,0.6910576030948344,0.6057203107247482,0.6706575565585395,0.5969427978600375
binary,auc,0.0,0.1,0.2,2,50,100,0.6986291006673223,0.6103988072610597,0.6720194490947312,0.5968995808880977
binary,auc,0.0,0.1,0.2,2,100,10,0.6660458066064436,0.591078648132027,0.6566368318878406,0.5898473394407696
binary,auc,0.0,0.1,0.2,2,100,20,0.6784192519707474,0.5977918809557813,0.6639070063002873,0.5938822801936915
